STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-02-08,0.0,",,E",14.1,"H,,S",19.1,",,E",5.7,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-02-09,0.0,",,E",16.2,"H,,S",23.1,",,E",4.2,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-02-11,0.0,",,E",13.5,"H,,S",17.5,",,E",8.5,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-02-12,0.0,",,E",9.3,"H,,S",19.1,",,E",3.8,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-02-13,0.0,",,E",11.3,"H,,S",17.2,",,E",5.2,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-02-14,0.0,",,E",14.0,"H,,S",23.3,",,E",8.4,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-02-16,0.0,",,E",19.7,"H,,S",26.2,",,E",11.8,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-02-18,0.0,",,E",16.9,"H,,S",26.1,",,E",5.4,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-02-19,0.0,",,E",13.6,"H,,S",16.5,",,E",9.1,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-02-22,0.0,",,E",11.9,"H,,S",19.6,",,E",6.7,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-02-23,0.0,",,E",12.5,"H,,S",19.3,",,E",6.8,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-02-25,0.0,",,E",18.8,"H,,S",26.9,",,E",12.2,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-02-27,0.0,",,E",13.8,"H,,S",19.0,",,E",7.2,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-02-28,0.0,",,E",14.7,"H,,S",17.0,",,E",13.8,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-03-01,0.0,",,E",8.9,"H,,S",16.2,",,E",7.7,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-03-03,0.0,",,E",10.0,"H,,S",13.1,",,E",7.0,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-03-04,0.0,",,E",8.1,"H,,S",14.9,",,E",1.7,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-03-05,0.0,",,E",9.3,"H,,S",17.6,",,E",1.3,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-03-06,0.0,",,E",11.9,"H,,S",23.4,",,E",6.4,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-03-07,0.0,",,E",15.9,"H,,S",19.5,",,E",10.3,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-03-08,0.0,",,E",14.0,"H,,S",18.9,",,E",8.7,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-03-10,0.0,",,E",13.8,"H,,S",17.2,",,E",7.8,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-03-12,0.0,",,E",12.1,"H,,S",17.0,",,E",8.6,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-03-13,0.0,",,E",13.1,"H,,S",17.1,",,E",9.6,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-03-14,0.0,",,E",15.3,"H,,S",17.9,",,E",13.9,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-03-15,0.0,",,E",15.6,"H,,S",17.7,",,E",14.5,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-03-17,0.0,",,E",15.2,"H,,S",21.3,",,E",11.5,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-03-18,0.0,",,E",15.0,"H,,S",17.0,",,E",13.0,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-03-19,0.0,",,E",14.6,"H,,S",22.2,",,E",6.9,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-03-20,0.0,",,E",14.3,"H,,S",22.4,",,E",8.0,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-03-23,0.0,",,E",14.9,"H,,S",19.9,",,E",7.8,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-03-27,0.2,",,E",15.3,"H,,S",19.9,",,E",9.1,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-03-29,0.0,",,E",14.7,"H,,S",19.3,",,E",9.4,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-03-30,0.0,",,E",17.9,"H,,S",27.0,",,E",11.6,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-04-02,0.0,",,E",17.2,"H,,S",18.5,",,E",15.3,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-04-03,16.0,",,E",13.9,"H,,S",15.0,",,E",12.0,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-04-04,0.0,",,E",15.0,"H,,S",20.0,",,E",11.0,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-04-05,0.0,",,E",15.8,"H,,S",21.7,",,E",7.5,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-04-06,0.0,",,E",15.8,"H,,S",18.0,",,E",12.6,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-04-09,0.0,",,E",26.1,"H,,S",35.6,",,E",12.3,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-04-10,0.0,",,E",26.5,"H,,S",28.9,",,E",21.8,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-04-11,0.0,",,E",17.6,"H,,S",21.2,",,E",15.2,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-04-12,0.0,",,E",19.8,"H,,S",22.5,",,E",11.0,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-04-13,0.2,",,E",19.0,"H,,S",24.0,",,E",14.3,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-04-15,0.0,",,E",14.2,"H,,S",18.8,",,E",8.2,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-04-16,0.0,",,E",14.0,"H,,S",17.4,",,E",10.5,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-04-20,2.0,",,E",14.6,"H,,S",19.1,",,E",12.4,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-04-23,31.5,",,E",15.0,"H,,S",16.0,",,E",14.4,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-04-27,0.0,",,E",17.5,"H,,S",20.9,",,E",13.3,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-04-28,0.0,",,E",19.4,"H,,S",22.2,",,E",16.6,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-04-29,0.0,",,E",19.9,"H,,S",24.0,",,E",17.3,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-04-30,0.0,",,E",18.1,"H,,S",20.4,",,E",16.1,",,E"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-05-01,0.0,",,E",18.8,"H,,S",21.1,",,I",16.1,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-05-04,0.0,",,E",18.1,"H,,S",21.1,",,I",13.9,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-05-05,0.0,",,E",18.8,"H,,S",22.8,",,I",15.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-05-07,0.0,",,E",17.2,"H,,S",20.0,",,I",13.9,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-05-15,0.0,",,E",19.2,"H,,S",22.2,",,I",13.9,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-05-17,0.0,",,E",20.6,"H,,S",22.2,",,I",18.9,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-05-18,0.0,",,E",20.0,"H,,S",22.2,",,I",18.9,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-05-19,0.0,",,E",18.9,"H,,S",22.2,",,I",15.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-05-22,0.0,",,E",20.7,"H,,S",26.1,",,I",13.9,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-05-26,0.0,",,E",19.0,"H,,S",21.1,",,I",16.1,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-05-28,0.0,",,E",21.8,"H,,S",23.9,",,I",21.1,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1957-05-30,0.0,",,E",21.5,"H,,S",23.9,",,I",20.0,",,I"
TS000060725,"JENDOUBA, TS",36.48,8.8,143.0,1957-05-10,5.7,",,E",16.5,"H,,S",19.9,",,E",13.0,",,E"
TS000060725,"JENDOUBA, TS",36.48,8.8,143.0,1957-05-25,23.0,",,E",13.6,"H,,S",15.0,",,E",12.0,",,E"
